2025-08-15 13:42:11,090 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:42:11,090 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:42:16,492 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:42:16,508 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:42:16,509 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:42:46,873 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:42:46,890 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:42:46,890 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:42:47,515 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:42:47,534 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:42:47,534 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:43:06,842 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:43:06,862 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:43:06,862 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:43:06,866 INFO    MainThread:39276 [wandb_init.py:_post_run_cell_hook():592] [no run ID] resuming backend
2025-08-15 13:43:06,886 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] [no run ID] not saving jupyter notebook
2025-08-15 13:43:06,886 INFO    MainThread:39276 [wandb_init.py:_pre_run_cell_hook():581] [no run ID] pausing backend
2025-08-15 13:43:07,753 INFO    MainThread:39276 [wandb_run.py:_finish():2260] finishing run 236578-breda-university-of-applied-sciences/Hades-Root-Length-Kaggle/q86vc943
2025-08-15 13:43:07,762 INFO    MainThread:39276 [jupyter.py:save_history():480] not saving jupyter history
2025-08-15 13:43:07,762 INFO    MainThread:39276 [jupyter.py:save_ipynb():404] not saving jupyter notebook
2025-08-15 13:43:07,762 INFO    MainThread:39276 [wandb_init.py:_jupyter_teardown():607] cleaning up jupyter logic
2025-08-15 13:43:07,762 INFO    MainThread:39276 [wandb_run.py:_atexit_cleanup():2459] got exitcode: 0
2025-08-15 13:43:07,762 INFO    MainThread:39276 [wandb_run.py:_restore():2441] restore
2025-08-15 13:43:07,762 INFO    MainThread:39276 [wandb_run.py:_restore():2447] restore done
2025-08-15 13:43:09,031 INFO    MainThread:39276 [wandb_run.py:_footer_history_summary_info():3895] rendering history
2025-08-15 13:43:09,031 INFO    MainThread:39276 [wandb_run.py:_footer_history_summary_info():3927] rendering summary
2025-08-15 13:43:09,031 INFO    MainThread:39276 [wandb_run.py:_footer_sync_info():3856] logging synced files
